"","id","role","name","year","text","loc","lon","lat","company"
"1588",456575,"managers","john taylor",1911,"Augustus Simson, Chairman. | K.M.King. | Hon. F. W. Grubb. | C.B. Grubb. Managers and Consulting Engineers John Taylor & Sons, 6, Queen St. Place, E.C,","london",-0.1277583,51.5073509,"Tasmanian Gold Mine Limited"
"1589",456882,"engineers","john taylor",1911,"H. C. Taylor. Consulting Engineers John Taylor","canada",-106.346771,56.130366,"Uralla Gold Dredging Company Limited"
"1590",458715,"managers","john taylor",1911,"Managers John Taylor & Sons. | Solicitors Intrle, Holmes, Sons & Pott. B nkers Lloyds Bank, Ltd. Secretary and Offices G. H. Wells, 0, Queen Street Place, E.C.","london",-0.1277583,51.5073509,"Anglo French Guinea Syndicate Umltedt"
"1591",461228,"managers","john taylor",1911,"Marcel Paisunt. Managers John Taylor & Sons, 6, Queen Street Place, E.C. Superintendent in Namaqualand J. L. Dean, O okiep, Namaqualand, Cape Colony. Superintendent at Tilt Cove Fras. J. Williams, Tilt Cove, Newfoundland. Solicitor E. H. Galsworthy. | Bankers Lloyds Bank, Ltd. | Auditor William B. Peat. Paris Agents Comp. Francaise de Mines d Or ct de l Afrique du Sud, 20, Rue Taitbout. Secretary and Offices Percy J. Franks, 9, Queen Street Plate, E.C.","london",-0.1277583,51.5073509,"Cape Copper Company Limited"
"1592",467107,"managers","john taylor",1911,"Managers John Taylor & Sons. 0. Queen St. Place, E.C. Solicitors Francis & Johnson.","london",-0.1277583,51.5073509,"Habtley Rhodesia Consolidated"
"1593",484282,"managers","john taylor",1911,"Lt.-Col. Sir Ronald Robertson, K.C.S.I. I H. C. Tavlor. | V. H. Smith. Managers and Consulting Engineers John Taylor & Sons, 6, Queen St. Place, E.C. Superintendent Wilfrid T. Stonor, M tdras Presidency, India.","london",-0.1277583,51.5073509,"Anantapur Gold Field Limited"
"1594",485225,"managers","john taylor",1911,"Liout.-Col. Sir Donald Robertson, K.C.S.I. | 8ir Edward P. Tonnant, Bart. Managers John Taylor & Sons, 0, Queen Street Place, E.C.","london",-0.1277583,51.5073509,"Balaghat Gold Mines Limited"
"1595",486584,"managers","john taylor",1911,"Managers John Taylor & Sons. Secretary and Offloes-G. H. Wells, 5-6, Queen Street Place, E.O. This company was registered Novembor 10th, 1910, to acquire options over","london",-0.1277583,51.5073509,"Brazllian Miner And Industries Limited"
"1596",489516,"managers","john taylor",1911,"Managers John Taylor & Sons, 6, Queen Street Piace, E.C.","london",-0.1277583,51.5073509,"Cordoba Copper Company Limited"
"1597",496925,"managers","john taylor",1911,"Managers John Taylor & Sons. 5-1, Queen Street Place, E.O.","london",-0.1277583,51.5073509,"Linares Lead Mining Company Limited"
"1598",499368,"managers","john taylor",1911,"C. H. B. Forbes. I Major-Gten. George de la PoerBeresford. Managers John Taylor & Sons, 5 ft 6, Queen Street Place, E.C. Solicitors Francis & Johnson.","london",-0.1277583,51.5073509,"Mysore Reefs And Explorers Limited"
"1599",500128,"managers","john taylor",1911,"Directors Qualification. 500 shares £125 . M. Low, D.L., J.P., Chairman. | Hon.M. P.Napier. IB. Taylor. E. Taylor. Managers John Taylor & Sons, 5-6, Queen Street Place, E.C.","london",-0.1277583,51.5073509,"New Kempinkote Golct Field Limited"
"1600",500832,"managers","john taylor",1911,"Managers and Consulting Engineers John Taylor & Sons, 0, Queen Street Place, E.C. Mino Superintendent W. T. Stonar, Morriston P.O., Southern India.","london",-0.1277583,51.5073509,"North Anantapur Gold Mines Limited"
"1601",501220,"managers","john taylor",1911,"Managers - John Taylor","london",-0.1277583,51.5073509,"Nundydroog Gold Mining Company"
"1602",501366,"managers","john taylor",1911,"OAXACA MINES DEVELOPMENT Managers John Taylor & Sons, 6, Queen Street Place, E C.","oaxaca",-96.7265889,17.0731842,"Oaxaca Mines Development Company Limited"
"1603",501501,"managers","john taylor",1911,"Managers John Taylor & Sons, 6 and 6, Queen Street Place, K.C.","london",-0.1277583,51.5073509,"Ooregum Gold Mining Company"
"1604",504811,"managers","john taylor",1911,"ST. NEOT Ml NLNG SYNDIC ATEr LIMITED7 Managers John Taylor & Sons, 6. Queen Street Plare, K.C.","london",-0.1277583,51.5073509,"Saint David Gold Mines Limited"
"1605",510661,"managers","john taylor",1912,"Managers and Advising Engineers John Taylor & Sons, 6, Queen St Place, E.C,","london",-0.1277583,51.5073509,"Anglo Australian Exploration Limited"
"1606",516955,"managers","john taylor",1912,"Sir Vf. P. G. Frankland. Bart. | Edgar Taylor. | R. Taylor. Managers and Consulting Engineers-John Taylor & Sons, 6, Queen St. Place, E.C.","london",-0.1277583,51.5073509,"South Mount Boppy Gold Mining"
"1607",517551,"managers","john taylor",1912,"URALLA GOLD DREDGING COMPANY LJMITEdT Directors Qualification, £200 . E. Pope, Chairman. | F. D. C. Shaw-Kennedy, J.P. | R. Taylor. | H. C. Taylor, Managers and Consulting Engineers John Taylor & Hons. Manager S. W. Ridniu ton. Hepresentative ia New South Wales-John Nute. Bankers i-arr s Bimk, L mitcd. | Solicitors E. H. Davics & Co. Auditors J. and A. W. Sully & Co. Secretary and Offices W. F. Garland, G, Queen Street P ace, E.C.","canada",-106.346771,56.130366,"Uralla Gold Dredging Company Limited"
"1608",519466,"managers","john taylor",1912,"Q. Cawston CTaii-man . | E. Walcker. | J. S. Wotzlar. Managers John Taylor & Sons. I Mine Manager H. H. Watson.","london",-0.1277583,51.5073509,"Anglo French Guinea Syndicate Umltedt"
"1609",520562,"managers","john taylor",1912,"Managers and Consulting Engineers John Taylor & Sons, 6, Queen Street Place, E.C. Mine Manager A. J. Rickard, Barramia Mine, Edfoa P.O., Upper Egypt.","london",-0.1277583,51.5073509,"Barkly Westsynddiaicmaoten Dlimaitnedd Exploration"
"1610",522102,"managers","john taylor",1912,"Marcel Paisant. Managers John Taylor & Sons, 6. Queen Street Place, K.C.","london",-0.1277583,51.5073509,"Cape Copper Company Limited"
"1611",528060,"managers","john taylor",1912,"Managers John Taylor & Sons, 6, Queen St. Place, E.C. | Solicitors Francis & Johnson.","london",-0.1277583,51.5073509,"Henderson And Forbes Gold Mining"
"1612",538221,"managers","john taylor",1912,"A. Morris. Managers John Taylor","london",-0.1277583,51.5073509,"Royal Sheba Limited"
"1613",545815,"managers","john taylor",1912,"Lt.-Col. Sir Donald Robertson, K.C.8.I. | H. C. Taylor. | V. H. Smith. Managers and Consulting Engineers John Taylor & Sons, 6, Queen St. Place, B.C. Superintendent Wilfrid T. Stonor, Madras Presidency, India.","madras",80.2707184,13.0826802,"Anantapur Gold Field Limited"
"1614",548196,"managers","john taylor",1912,"Baron A. de Dietrich. | E. . de Tmveleye. Managers John Taylor & Sons. | Mining Superintendent A. ,T. Bensusan. AudSiteocrrse tarWyil mms 4 Newman I Solicitors Stanton Hudson. and Offlces-C. II. Wells, 6-cs, Queen Street Place, E.C. This Telegrams: Pazo, Loudon. Phone : 6324 Bank. company was registered November 10th, 1910, to acquire options over","hudson",-73.790959,42.2528649,"Brazilian Miniing Sinidicate Limited"
"1615",549935,"managers","john taylor",1912,"Sir John F. F. Horner. K.C.V.O. Mining Managers John Taylor & Sons, 8, Queen Street Place, E.C. Superintendent Henry J. Gifford, M.I.M.M., Champion Reef s, Mysore State,","london",-0.1277583,51.5073509,"Champion Reef Gold Mining Company"
"1616",556438,"managers","john taylor",1912,"R. L. Mond. J Lord Glenconner. Managers John Taylor & Sons, 8, Queen Street Place, B.C. Local Manager--A. P. Stocking , La Paz, Bolivia.","bolivia",-63.588653,-16.290154,"Incahuara Gold Dredging Company Limited"
"1617",558768,"managers","john taylor",1912,"Managers John Taylor & Sons. 5-6, Queen Street Place, E.C. Solicitors Stanton & Hudson.","london",-0.1277583,51.5073509,"Linares Lead Mining Company Limited"
"1618",561434,"managers","john taylor",1912,"Managers John Taylor & Sons, 5 0, Qneen Street Place, E.C. Superintendent of the Mine Arthur Gifford, Marikunpam, Mysore, India,.","london",-0.1277583,51.5073509,"Mysore Gold Mining Company Limited"
"1619",561533,"managers","john taylor",1912,"Major-Gen. George dc la Poor Beresford. Managers John Taylor & Sons, 5 4 6, Queen Street Place, E.C.","london",-0.1277583,51.5073509,"Mysore Reefs And Explorers Limited"
"1620",562228,"managers","john taylor",1912,"Managers John Taylor & Sons, 5-6, Queen Street Pface, E.G. Solicitors Lync & Holman. | Bankers Union of London and Smiths Bank, Limited,","london",-0.1277583,51.5073509,"New Kempinkote Golct Field Limited"
"1621",563516,"managers","john taylor",1912,"Managers John Taylor &. Sons, 6, Queen Street Place, F..C. | Auditor A. J. Larkman.","london",-0.1277583,51.5073509,"Oaxaca Mines Development Company Limited"
"1622",563703,"managers","john taylor",1912,"John Taylor. | C. H. Wallroth. | Sir J. D. Rees, K.C.I.B., C.V.O. | Edgar Taylor. Managers John Taylor & Sons, 6 and","mysore",76.6393805,12.2958104,"Ontario Porcupine Goldfields Development"
"1623",564043,"managers","john taylor",1912,"Directors Qualification, 500 shares . J.Taylor, Chairman. E. deWael. | M. Paisant. I Baron Oberkampf, Honorary. | E. Beer. Agents in Brazil P. S. Nicolson Co., Rio de Janeiro. Managers John Taylor & Sons, 6, Queen Street Place, E.G. Superintendent at Mines A. J. Bensusan, Passaircm, Minas Geraes, Brazil.","brazil",-51.92528,-14.235004,"Ouro Preto Gold Mines Brazil"
"1624",574580,"managers","john taylor",1913,"Managers John Taylor","london",-0.1277583,51.5073509,"Anglo Frenoi Guin Syndicate Limited"
"1625",575934,"managers","john taylor",1913,"E. Taylor. Managers and Consulting Engineers John Taylor","london",-0.1277583,51.5073509,"Bantje Con Bolidated"
"1626",599885,"managers","john taylor",1913,"R. Taylor. Managers and Consulting Engineers John Taylor","london",-0.1277583,51.5073509,"Sudan Gold Field Company Limited"
"1627",607941,"managers","john taylor",1913,"Licut.-Col. Sir I . Robertson, K.C.B.I. 1 Lord Gleuconner. Managers John Taylor 6: Sons, 6, Queen Street Place, 15.0.","london",-0.1277583,51.5073509,"Balaghat Gold Mines Limited"
"1628",609942,"managers","john taylor",1913,"Managers John Taylor","hudson",-73.790959,42.2528649,"Brazllian Miner And Industries Limited"
"1629",613368,"managers","john taylor",1913,"Managers John Taylor","london",-0.1277583,51.5073509,"Champion Reef Mining Company Lnqla"
"1630",616292,"engineers","joli taylor",1913,"Consultinn Engineers Joli Taylor","london",-0.1277583,51.5073509,"Deccan Gold Fields Development Limited"
"1631",619793,"engineers","john taylor",1913,"Consultin Engineers and Managers John Taylor","queen street lace",-76.760394,39.3630308,"Gibraltar Consolidated Gold Mines Limited"
"1632",625602,"managers","john taylor",1913,"Managers John Taylor 0. Sons. 1 Chief n ectrlcal Engineer F. u. Nicboll.","mysore",76.6393805,12.2958104,"Kolar Mines Power Station Limited"
"1633",629737,"managers","john taylor",1913,"and Managers John Taylor","england",-1.1743197,52.3555177,"Mount Boppy Gold Mining Company"
"1634",633737,"managers","john taylor",1913,"Managers John Taylor","london",-0.1277583,51.5073509,"Oaxaca Mining Company Limited"
"1635",657494,"managers","john taylor",1914,"Managers John Taylor","london",-0.1277583,51.5073509,"Henderson And Forbes Gold Mining"
"1636",669577,"managers","john taylor",1914,"Managers and Consulting Engineers John Taylor","london",-0.1277583,51.5073509,"Sudan Gold Field Company Limited"
"1637",675565,"managers","john taylor",1914,"Managers and Consulting Engineers John Taylor","london",-0.1277583,51.5073509,"Anantapur Gold Field Limited"
"1638",677341,"managers","john taylor",1914,"Managers John Taylor","mysore",76.6393805,12.2958104,"Balaghat Gold Mines Limited"
"1639",682370,"managers","john taylor",1914,"Managers John Taylor & Sons, 8, Queen Street Place, E.C. Mining Superintendent H. J. GsifloglrllkllidI-M-Mq","london",-0.1277583,51.5073509,"Champion Reef Gold Mining Company"
"1640",683781,"managers","john taylor",1914,"Managers John Taylor","cardiff",-3.17909,51.481581,"Cordoba Copper Company Limited"
"1641",687422,"managers","john taylor",1914,"Managers John Taylor","london",-0.1277583,51.5073509,"Foreign Finance Development Trust Limited"
"1642",688156,"managers","john taylor",1914,"Hon. M. F. Napier. J. Taylor. | R. Taylor, Consulting Engineers and. Managers John Taylor &Sons, 6, Queen Street Place, EC.","london",-0.1277583,51.5073509,"Gold Fields American Development Limited"
"1643",692944,"managers","john taylor",1914,"Managers John Taylor","london",-0.1277583,51.5073509,"Kolar Mines Power Station Limited"
"1644",708571,"managers","john taylor",1914,"Managers and Consultin Engineers John Taylor 8: Sons, 6, Queen St. Place, 3.0.","tasmania",145.9706647,-41.4545196,"Tasmanian Gold Mining Company Limited"
"1645",709867,"engineers","john taylor",1914,"J. A. St rling. Consulting Engineers John Taylor","london",-0.1277583,51.5073509,"Troy Tin Syndicate Limited"
"1646",716909,"managers","john taylor",1915,"B. Taylor. Managers and Consulting Engineers John Taylor","london",-0.1277583,51.5073509,"Barramia Mining And Exploration Limited"
"1647",721302,"managers","john taylor",1915,"Managers John Taylor","london",-0.1277583,51.5073509,"Cape Copper Company Limited"
"1648",722339,"managers","john taylor",1915,"Managers John Taylor","london",-0.1277583,51.5073509,"Champion Reef Gold Mining Company"
"1649",730349,"engineers","john taylor",1915,"OonsultinfiEngineers and Managers John Taylor & Sons,6, Queen Street Place, no.","london",-0.1277583,51.5073509,"Gibraltar Consolidated Gold Mines Limited"
"1650",734693,"engineers","john taylor",1915,"Capt. W. B. McTaggart, D.L., J.P,, Chairman. I Lt.-Col. Sir D. Robertson, K.C.S.I. MVa. nHa. gSmeirtsh. | A. E. Taylor. | J. Taylor. | Lord Vaux of Harrowden. & Consulting Engineers John Taylor & Sons, 6, Queen Street Place, E.C. ine Superintendent W. T. Stonor. Bankers Pan s Bank, Limited. | Solicitors Francis & Johnson.","london",-0.1277583,51.5073509,"Jibutil Gold Mines Aflantapur Limited"
"1651",736409,"managers","john taylor",1915,"Managers John Taylor 3: Sons. 1 ChiefI Ilfllectricglo Engineer F. M. Nicholl.","mysore",76.6393805,12.2958104,"Ceana Development Limited"
"1652",737844,"managers","john taylor",1915,"Managers John Taylor","london",-0.1277583,51.5073509,"Linares Lead Mining Company Limited"
"1653",745055,"managers","john taylor",1915,", C. C. Ellis. | V. H. Smith. I H. C. Taylor. Managers and Consulting Engineers-John Taylor& Sons,6, Queen Street Place, E.C. Mine Superintendent L. C. Oliver Morriston P.O., Southern India.","london",-0.1277583,51.5073509,"North Anantapur Gold Mines Limited"
"1654",746079,"managers","john taylor",1915,"Managers John Taylor","london",-0.1277583,51.5073509,"Olga Exploration Limited"
"1655",746166,"managers","john taylor",1915,"Managers John Taylor","london",-0.1277583,51.5073509,"Ooregum Gold Mining Company"
"1656",746675,"managers","john taylor",1915,"Managers John Taylor & Sons, 6, Queen Street Place, E20.","london",-0.1277583,51.5073509,"Ouro Preto Gold Mines Brazil"
"1657",754188,"managers","john taylor",1915,"Managers and Consulting Engineers John Taylor","london",-0.1277583,51.5073509,"Sudan Gold Field Company Limited"
"1658",756694,"engineers","john taylor",1915,"C. S. Magonnis. | J. A. St rling. Consulting Engineers John Taylor & Sons. Secretary and Oflices G. H. Wells, 6, Queen Street Place, E C.","london",-0.1277583,51.5073509,"Troy Tin Syndicate Limited"
"1659",764260,"managers","john taylor",1916,"Managers and Advising Engineers John Taylor & Sons,","london",-0.1277583,51.5073509,"Anglo General Explorationi Limited"
"1660",766294,"managers","j taylor",1916,"Directors-J. Taylor Chairman ; Dr. G. Coates; V. H. Smith; A. E. Taylor. Managers-J. Taylor & Sons 6, Queen Street Place, E.C.","london",-0.1277583,51.5073509,"Asturica Alluvial Goldfield Limited"
"1661",766676,"managers","john taylor",1916,"R. Taylor. Managers John Taylor","london",-0.1277583,51.5073509,"Balaghat Gold Mines Limited"
"1662",767128,"managers","john taylor",1916,"Managers and Consulting Engineers John Taylor","london",-0.1277583,51.5073509,"Barramia Mining And Exploration Limited"
"1663",773072,"managers","john taylor",1916,"Managers John Taylor","london",-0.1277583,51.5073509,"Cape Copper Company Limited"
"1664",774683,"managers","john taylor",1916,"Managers John Taylor & Sons, 6, Queen Street Place, E.C. Mining Superintendent H. J. Gifford, M.I.M.M., Champion Reefs, Mysore State,","london",-0.1277583,51.5073509,"Champion Reef Gold Mining Company"
"1665",777823,"managers","john taylor",1916,"Managers John Taylor","hocking",-82.4752757,39.4909358,"Cordoba Copper Company Limited"
"1666",785585,"engineers","john taylor",1916,"Consulting Engineers and Managers John Taylor","london",-0.1277583,51.5073509,"Giant Mines Rhodesia Limited"
"1667",786759,"engineers","john taylor",1916,"Taylor. Consulting Engineers and Managers John Taylor","london",-0.1277583,51.5073509,"Gold Fields North Queensland Limited"
"1668",794475,"managers","john taylor",1916,"Managers John Taylor","london",-0.1277583,51.5073509,"Kolar Mines Power Station Limited"
"1669",795984,"managers","john taylor",1916,"Managers John Taylor","london",-0.1277583,51.5073509,"Linares Lead Mining Company Limited"
"1670",800071,"engineers","john taylor",1916,"TMOUNT BOPPY GOLD Consulting Engineers and Managers John Taylor & Sons, 5 & 6, Queen St. Place, E.C. Mine Superintendent J. Manager Negus, Boppy Mount, N.S.W. of Reduction £ . J. Chapple.","london",-0.1277583,51.5073509,"Mount Boppy Gold Mining Company"
"1671",805672,"managers","john taylor",1916,"Taylor. Managers and Consulting Engineers John Taylor","london",-0.1277583,51.5073509,"North Anantapur Gold Mines Limited"
"1672",806947,"managers","john taylor",1916,"Managers John Taylor","london",-0.1277583,51.5073509,"Nundydroog Gold Mining Company"
"1673",807732,"managers","john taylor",1916,"Taylor. Managers John Taylor","london",-0.1277583,51.5073509,"Olga Exploration Limited"
"1674",807854,"managers","john taylor",1916,"H. Wallroth. Managers-John Taylor","london",-0.1277583,51.5073509,"Ooregum Gold Mining Company"
"1675",818894,"managers","john taylor",1916,"Managers and Consulting Engineers John Taylor","london",-0.1277583,51.5073509,"South Mount Boppy Gold Mining"
"1676",823973,"engineers","john taylor",1916,"Consulting Engineers-John Taylor","stirling",-3.9369029,56.1165227,"Troy Tin Syndicate Limited"
"1677",833944,"managers","john taylor",1917,"Managers and Advising Engineers-John Taylor","london",-0.1277583,51.5073509,"Anglo General Explorationi Limited"
"1678",835683,"managers","j taylor",1917,"Managers J. Taylor & Sons. 6, Queen Street Place, E.C. Mine Superintendent F. J. Tregay.","london",-0.1277583,51.5073509,"Astley And Tyldesley Collieries Limited"
"1679",836014,"managers","john taylor",1917,"R. Taylor. Managers John Taylor","london",-0.1277583,51.5073509,"Balaghat Gold Mines Limited"
"1680",836656,"managers","john taylor",1917,"Managers and Consulting Engineers John Taylor & Sons, 6, Queen Street Place, E.C.","london",-0.1277583,51.5073509,"Barramia Mining And Exploration Limited"
"1681",842524,"managers","john taylor",1917,"Managers John Taylor","london",-0.1277583,51.5073509,"Cape Copper Company Limited"
"1682",843829,"managers","john taylor",1917,"Sir J. D. Rees, K.C.I.E., C.V.O., M.P., J.P. | E. Taylor. Managers John Taylor & Sons, 6, Queen Street Place, E.C. - Mining Superintendent H. J. , , Champion Reefs, Mysore State,","london",-0.1277583,51.5073509,"Champion Reef Mining Company Lnqla"
"1683",854702,"engineers","john taylor",1917,"Consulting Engineers and Managers-John Taylor","london",-0.1277583,51.5073509,"Giant Mines Rhodesia Limited"
"1684",855662,"engineers","john taylor",1917,"Hon. M. F. Napier, J.P. J. Taylor. R. Taylor. Consulting Engineers and Managers John Taylor & Sons, 6, Queen Street Place, E.C.","london",-0.1277583,51.5073509,"Goldfields Consolidated Limited"
"1685",860962,"engineers","john taylor",1917,"Consulting Engineers-John Taylor","london",-0.1277583,51.5073509,"Jibutil Gold Mines Aflantapur Limited"
"1686",863555,"managers","john taylor",1917,"Managers John Taylor & Sons. | Chief Ellectrical Engineer F. Auditors Deloitte, Plender, M. Nicholl. Griffiths & Co. | Solicitors Francis & Johnson.","london",-0.1277583,51.5073509,"Kolar Mines Power Station Limited"
"1687",865494,"managers","john taylor",1917,"H. C. Taylor. | R. Taylor. Managers-John Taylor & Sons, 5-6, Queen Street Place, E.C. Mine Agent-A. H. Webb, Azuaga, Spain.","london",-0.1277583,51.5073509,"Linares Lead Mining Company Limited"
"1688",870359,"managers","john taylor",1917,"R. Taylor. Consulting and Managers John Taylor","london",-0.1277583,51.50735,"Mount Boppy Gold Mining Company"
"1689",871710,"managers","john taylor",1917,"R. Taylor. Managers-John Taylor","london",-0.1277583,51.50735,"Mysore Mining Company Limited"
"1690",876572,"managers","john taylor",1917,"C. C. Ellis. | W. H. Smith. | H. C. Taylor. Managers and Consulting Engineers John Taylor & Sons, 6, Queen Street Place, E.C. Mine Superintendent-L. C. Oliver, Morriston P.O., Southern India.","london",-0.1277583,51.50735,"North Anantapur Gold Mines Limited"
"1691",877989,"managers","john taylor",1917,"Managers John Taylor & Sons. 5-6, Queen Street Place. E.C. Mining SuperinSteonlidcietnotr-sC-F.raHn.ciRsichards, Oorgaum, South India. & Johnson. -","london",-0.1277583,51.50735,"Nundydroog Gold Mining Company"
"1692",878767,"managers","john taylor",1917,"Managers John Taylor","london",-0.1277583,51.50735,"Olga Exploration Limited"
"1693",892312,"managers","john taylor",1917,"Taylor. Managers and Consulting Engineers John Taylor","london",-0.1277583,51.50735,"Sudan Gold Field Company Limited"
"1694",904472,"managers","john taylor",1918,"Managers and Consulting Engineers John Taylor & Sons, 6, Queen St. Place, E17.","queen street place",-75.7019298,45.4200479,"Anantapur Gold Field Limited"
"1695",904534,"engineers","j taylor",1918,"Engineers J. Taylor & Sons, 5 & 6, Queen Street lace,E.G.4.","queen street place",-75.7019298,45.4200479,"Anatolia Serdjiller Syndicate Limited"
"1696",905073,"managers","john taylor",1918,"Managers and Advising Engineers John Taylor & Sons,","london",-0.1277583,51.5073509,"Anglo General Explorationi Limited"
"1697",906406,"managers","j taylor",1918,"Directors J. Taylor Chairman ; Dr. G. Comes; v. B. Smith; A. E. Taylor. Managers J. Taylor","queen street place",-75.7019298,45.4200479,"Associated Northern Blocks Limited"
"1698",912399,"managers","john taylor",1918,"Managers John Taylor","queen street place",-75.7019298,45.4200479,"Champion Reef Mining Company Lnqla"
"1699",921379,"managers","john taylor",1918,"ConsultingEngHinone.eMrs. Fa.nNdapier, J.P. l J. Taylor. I R. Taylor. Managers John Taylor 8: Sons, 6,Queen Street Place, 11.0.4.","queen street place",-75.7019298,45.4200479,"Gold Fields American Development Limited"
"1700",927088,"managers","john taylor",1918,"Managers John Taylor","london",-0.1277583,51.5073509,"Kolar Mines Power Station Limited"
"1701",933251,"managers","john taylor",1918,"Managers John Taylor & Sons, 5 8t 6, Queen Street Place, E.C. 4|. Superintendent of the Mine R. H. P. Bullen, Marikuppam, Mysore, India.","london",-0.1277583,51.5073509,"Mysore Gold Mining Company Limited"
"1702",937741,"managers","john taylor",1918,"Managers John Taylor & Sons, 5 and 6, Queen Street Place, 111.0.4.","queen street place",-75.7019298,45.4200479,"Olga Exploration Limited"
"1703",938317,"managers","john taylor",1918,"Managers John Taylor & Sons, 6, Queen Street Place, E.G. 4i. Superintendent at Mines A. J. Bensusan, Passazem, Minas Geraes, Brazil.","brazil",-51.92528,-14.235004,"Ouro Preto Gold Mines Brazil"
"1704",955494,"managers","john taylor",1919,"ANGLO GENERAL EXPLORATION, LTD. Directors Qualification, 1,000 shares . V. H. Smith, Chairman. I M. J. Hall. I R. Neshsm. I R. Taylor. Managers and Advisin Engineers John Taylor & Sons, 6, Queen St. Place, 12.0. 4. Secretary and 0 ces W. F.Gar1 d, 5 s: 6, Queen Street Place, 15.0. 4.","queen street place",-75.7019298,45.4200479,"Anglo General Explorationi Limited"
"1705",960274,"managers","john taylor",1919,"T. B. ReynJo.lds, Chairman. I J. E. Champney, J.P. I Capt. C. C. D Anvers. M. V. Money-Kent. I Major M. Paisant. I J. Taylor. Managers John Taylor & Sons, 5 and 6, Queen Street Place. E.C. 4. Superintendent in Namaqua1and J. Crozier, O okiep, Namaqualand. Cape Colony. Mine Manager in India . Olden, Rakha Mines P.O., Singhbhum District, Chota","london",-0.1277583,51.5073509,"Cape Copper Company Limited"
"1706",967770,"engineers","john taylor",1919,"Captain W. B. McTaggart, D.L., J.P. | Hon. M. F. Napier, J.P. I J. Tavlor. I R. Taylor. Consulting Engineers and Managers John Taylor & Sons, 6.Queen Street Place, E.C. 4. Secretary and Ofl 1ces W. F. Garland, 5 and 6, Queen Street Place, E.C. 4.","london",-0.1277583,51.5073509,"Gold Fields American Development Limited"
"1707",974580,"engineers","joim taylor",1919,"V. H. Sminh. I E. Taylor. I R. Taylor. Consulting Engineers and Managers JoIm Taylor-&Sons, 5 &6, Queen St. Place, 12.0. 4. Mine Super-intendent J. Secretary Negus, Boppy Mount, N.S.W. and Ofl1ces W. F. Garland, 5 and 6, Queen Street Place, E.C. 4.","london",-0.1277583,51.5073509,"Mount Boppy Gold Mining Company"
"1708",978637,"managers","john taylor",1919,"Managers--John Taylor & Sons, 5 and 6, Queen Street Place, E.C. 4. Mme Superintendent H. M. A. Cooke, Oorgaum, Mysore, India. Secretary and Ofioes F. 121.Williams, 5-6, Queen Street Place, E.C. 4. Phone: 4214 City","london",-0.1277583,51.5073509,"Ooregum Gold Mining Company"
"1709",978937,"managers","john taylor",1919,"Managers- John Taylor & Sons, 6, Queen Street Place, 11.0. 4. V Superintendent at 1lines A. J. Bensussn, Passagem, Minas Geraes, Brazil.","brazil",-51.92528,-14.235004,"Ouro Preto Gold Mines Brazil"
"1710",985690,"managers","jolm taylor",1919,"Hon. M. F. Napier, J.P. I R. Taylor. Managers and Consulting Engineers Jolm Taylor & Sons, 6, Queen St. Place, E.C. 4.","london",-0.1277583,51.5073509,"Sudan Gold Field Company Limited"
"1711",992584,"managers","john taylor",1920,"Managers and Consulting Engineers John Taylor & Sons, 6, Queen St. Place, 131.0.4.","queen street place",-75.7019298,45.4200479,"Anantapur Gold Field Limited"
"1712",993034,"managers","john taylor",1920,"ANGLO GDENERAL EXPLORATIONI LTD. ireetors Qualification, 1,000 shares . V. H. Smith, Chairman. I M. J. Hall. | R. Nesham. | Sir B. Taylor. Managers and AdvisingEngineers John Taylor & Sons, 6, Queen St. Place, RC. 4. Secretary and. O ces W. F. Garland. 5 & 6, Queen Street Place, E.C. 4.","london",-0.1277583,51.5073509,"Anglo General Explorationi Limited"
"1713",997975,"managers","john taylor",1920,"Managers John Taylor & Sons, 5 and 6, Queen Street Place. 19.0. 4. Superintendent in Namaqualand F. Kitto, O ukiPp, Namaqualand, Cape Colony. Mine Manager in India E. D. Mcl lermott, Hakha Mines P.O., Singhbhum District,","queen street place",-75.70193,45.42005,"Cape Asbestos Company Limited"
"1714",998820,"managers","john taylor",1920,"Managers John Taylor & Sons, 5 8r 6, Queen Street Plane, E1 . 4. Mining Superintendent C. F. Heathcote, A.M.Inst.C.E., M.Inst.M.. l., Champion Reefs,","queen street place",-75.70193,45.42005,"Champion Reef Gold Mining Company"
"1715",1000974,"managers","john taylor",1920,"Managers John Taylor","queen street place",-75.70193,45.42005,"Corbacorl Mines Limited"
"1716",1008701,"managers","john taylor",1920,"Directors M. Low, J.P., Chairman ; V. H. Smith; R. Taylor. Managers and Consulting Engineers John Taylor 6; Sons. 0","london",-0.1277583,51.50735,"Indian Mines Development Syndicate Limited"
"1717",1015280,"managers","john taylor",1920,"A Managers John Taylor","london",-0.1277583,51.50735,"Mysore Gold Mining Company Limited"
"1718",1018923,"managers","john taylor",1920,"Managers John Taylor 5: Sons, 6 and 6, Queen Street Place, E.C. 4. Mine Superintendent H. M. A. Cooke, Uorizaum, Mysore, India. Secretary and Oflices F. H. Williams, 5-6, Queen Street Place, E.C. 4. Phone: 4214 Cit-y.","london",-0.1277583,51.50735,"Ooregum Gold Mining Company"
