"","id","company","text","capitalusd","capitalpound","capitalfr","capitalpeso","minerals","owns","owned","doutput","technology","incor","name","role","lastname","middlename","firstname","simpname","loc","lon","lat"
"576",591,"cia. minera de angustias dolores y anexas s. a.","mine spt., j. welsh, pozos, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. welsh","mine spt.","welsh",NA,"j","welsh, j","pozos gto",-100.4936673,21.2231788
"577",592,"cia. minera de angustias dolores y anexas s. a.","mill spt., juan marquez, pozos, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"juan marquez","mill spt.","marquez",NA,"juan","marquez, j","pozos gto",-100.4936673,21.2231788
"578",593,"cia. minera de angustias dolores y anexas s. a.","(he is also in charge of the hda.. De beneficio.)",NA,NA,NA,NA,NA,"(he is also in charge of the hda.. De beneficio.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"579",593,"cia. minera de angustias dolores y anexas s. a.","ming. eng., juan marquez, pozos, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"juan marquez","ming. eng.","marquez",NA,"juan","marquez, j","pozos gto",-100.4936673,21.2231788
"580",595,"cia. minera del cubo s. a.","organized, in ciudad juarez., d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in ciudad juarez., d. f.",NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"581",596,"cia. minera del cubo s. a.","$350, 000 oro nac",NA,NA,NA,"$350, 000 oro nac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"582",597,"cia. minera del cubo s. a.","location, district of villalpando, gto., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"of villalpando gto",-101.1822222,21.0188888
"583",598,"cia. minera del cubo s. a.","p. o., apartado 49, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apartado guanajuato gto",-101.255278,21.031334
"584",599,"cia. minera del cubo s. a.","foreign office, 1549 railway exchange bdg. Chicago, ill., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bdg Chicago ill",-87.8242239,42.0557248
"585",600,"cia. minera del cubo s. a.","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"586",600,"cia. minera del cubo s. a.","This company owns the villalpando mines in the district of villalpando, gto.",NA,NA,NA,NA,NA,"This company owns the villalpando mines in the district of villalpando, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"587",601,"cia. minera del cubo s. a.","mill name, tajo., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"name tajo",-5.2532284,39.7528442
"588",602,"cia. minera del cubo s. a.","mill location, district of cubo, gto., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"of cubo gto",-101.17314,21.009412
"589",603,"cia. minera del cubo s. a.","mill p. o, apartado 49, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apartado guanajuato gto",-101.255278,21.031334
"590",604,"cia. minera del cubo s. a.","cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"cyanidation.",NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"591",605,"cia. minera del cubo s. a.","daily output, 200 metric tons., ",NA,NA,NA,NA,NA,NA,NA,"200 metric tons.",NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"592",606,"cia. minera del cubo s. a.","president, h. l. hollis, chicago, ill.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. l. hollis","president","hollis",NA,"h","hollis, h","chicago ill",-87.6297982,41.8781136
"593",607,"cia. minera del cubo s. a.","grl. mgr., irving herr, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"irving herr","grl. mgr.","herr",NA,"irving","herr, i","guanajuato gto",-101.2573586,21.0190145
"594",608,"cia. minera del cubo s. a.","asst. mgr., o. gisholt, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o. gisholt","asst. mgr.","gisholt",NA,"o","gisholt, o","guanajuato gto",-101.2573586,21.0190145
"595",609,"cia. minera del cubo s. a.","puch. agt., o. gisholt, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o. gisholt","puch. agt.","gisholt",NA,"o","gisholt, o","guanajuato gto",-101.2573586,21.0190145
"596",610,"cia. minera del cubo s. a.","mine spt., s. c. buchanan, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s. c. buchanan","mine spt.","buchanan",NA,"s","buchanan, s","guanajuato gto",-101.2573586,21.0190145
"597",612,"cia. minera explotadora y benificiado ra de guanajuato s. a.","location, la luz, gto., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la luz gto",-100.8758433,20.2173583
"598",613,"cia. minera explotadora y benificiado ra de guanajuato s. a.","p. o., apartado 78, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apartado guanajuato gto",-101.255278,21.031334
"599",614,"cia. minera explotadora y benificiado ra de guanajuato s. a.","mexico city office, calle isabel la católica 40 room l., gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"room l gto",-101.2573586,21.0190145
"600",615,"cia. minera explotadora y benificiado ra de guanajuato s. a.","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"601",615,"cia. minera explotadora y benificiado ra de guanajuato s. a.","this company owns the san cayetano mine, located at la luz.",NA,NA,NA,NA,NA,"this company owns the san cayetano mine, located at la luz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"602",616,"cia. minera explotadora y benificiado ra de guanajuato s. a.","mill location, el tajo, gto., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"el tajo gto",-101.2990505,21.027699
"603",617,"cia. minera explotadora y benificiado ra de guanajuato s. a.","table concentration & cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"table concentration & cyanidation.",NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"604",618,"cia. minera explotadora y benificiado ra de guanajuato s. a.","daily output, 100 metric tons., gto.",NA,NA,NA,NA,NA,NA,NA,"100 metric tons.",NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"605",619,"cia. minera explotadora y benificiado ra de guanajuato s. a.","president, luis v eyan mexico, d. f., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"luis v eyan mexico","president","mexico","v","luis","mexico, l v","df",-101.2573586,21.0190145
"606",620,"cia. minera explotadora y benificiado ra de guanajuato s. a.","grl. mgr., f. e. cabrero, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f. e. cabrero","grl. mgr.","cabrero",NA,"f","cabrero, f","guanajuato gto",-101.2573586,21.0190145
"607",621,"cia. minera explotadora y benificiado ra de guanajuato s. a.","metal. eng., f. e. cabrero, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f. e. cabrero","metal. eng.","cabrero",NA,"f","cabrero, f","guanajuato gto",-101.2573586,21.0190145
"608",623,"guanajuato consolidated mining & milling co.","organized, in west virginia in 1899., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in west virginia in 1899., ",NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"609",624,"guanajuato consolidated mining & milling co.","$3. 000,000 u. s. c.","$3. 000,000 u. s. c.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"610",625,"guanajuato consolidated mining & milling co.","location & p. o., apartado 33, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apartado guanajuato gto",-101.255278,21.031334
"611",626,"guanajuato consolidated mining & milling co.","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"612",626,"guanajuato consolidated mining & milling co.","This co. owns the sirena group of mines (74 claims) and 63% of the san vicente group, besides 50% of the barrangana y constantina group (40 claims) el carmen group (49 claims) and the cardenas group (12 claims).",NA,NA,NA,NA,NA,"This co. owns the sirena group of mines (74 claims) and 63% of the san vicente group, besides 50% of the barrangana y constantina group (40 claims) el carmen group (49 claims) and the cardenas group (12 claims).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"613",627,"guanajuato consolidated mining & milling co.","mill name, pastita., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"name pastita",-101.2573586,21.0190145
"614",628,"guanajuato consolidated mining & milling co.","mill location, guanajuato, gto., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato gto",-101.2573586,21.0190145
"615",629,"guanajuato consolidated mining & milling co.","table concentration & cyanidation., ",NA,NA,NA,NA,NA,NA,NA,NA,"table concentration & cyanidation.",NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"616",630,"guanajuato consolidated mining & milling co.","daily output, 350 metric tons., ",NA,NA,NA,NA,NA,NA,NA,"350 metric tons.",NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"617",631,"guanajuato consolidated mining & milling co.","president, h. e. moller, 35 wall st. new york., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"h. e. moller","president","moller",NA,"h","moller, h","st new york",-74.0067037,40.7325862
"618",632,"guanajuato consolidated mining & milling co.","secr. & treas., c. van r. cogswell, new york., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c. van r. cogswell","secr. & treas.","cogswell",NA,"c","cogswell, c","new york",-74.0059728,40.7127753
"619",633,"guanajuato consolidated mining & milling co.","attorney, lic. pedro p. arizmendí, mexíco, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lic. pedro p. arizmendí","attorney","arizmendí",NA,"lic","arizmendí, l","mexíco df",-99.133208,19.4326077
"620",634,"guanajuato consolidated mining & milling co.","grl. mgr., aifred wandke, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"aifred wandke","grl. mgr.","wandke",NA,"aifred","wandke, a","guanajuato gto",-101.2573586,21.0190145
"621",635,"guanajuato consolidated mining & milling co.","mine spt., george tower jr., guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"george tower jr.","mine spt.",NA,"tower","george",NA,"guanajuato gto",-101.2573586,21.0190145
"622",636,"guanajuato consolidated mining & milling co.","mill spt., o. a. lampe, guanajuato., gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o. a. lampe","mill spt.","lampe",NA,"o","lampe, o","guanajuato gto",-101.2573586,21.0190145
"623",637,"guanajuato consolidated mining & milling co.","engineer, sanchez ponce, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sanchez ponce","engineer","ponce",NA,"sanchez","ponce, s","guanajuato gto",-101.2573586,21.0190145
"624",638,"guanajuato consolidated mining & milling co.","chief eng., tiburcio alvarez, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tiburcio alvarez","chief eng.","alvarez",NA,"tiburcio","alvarez, t","guanajuato gto",-101.2573586,21.0190145
"625",639,"guanajuato consolidated mining & milling co.","chief electr., pancho garcía, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pancho garcía","chief electr.","garcía",NA,"pancho","garcía, p","guanajuato gto",-101.2573586,21.0190145
"626",640,"guanajuato consolidated mining & milling co.","master mech., atanasio hernandez, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atanasio hernandez","master mech.","hernandez",NA,"atanasio","hernandez, a","guanajuato gto",-101.2573586,21.0190145
"627",642,"guanajuato reduction & mines co.","organized, in 1904 in colorado., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in 1904 in colorado., ",NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"628",643,"guanajuato reduction & mines co.","$7. 500,000 u. s. c.","$7. 500,000 u. s. c.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"629",644,"guanajuato reduction & mines co.","location, guanajuato and la luz, gto., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la luz gto",-100.8758433,20.2173583
"630",645,"guanajuato reduction & mines co.","p. o., apartado 55, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apartado guanajuato gto",-101.255278,21.031334
"631",646,"guanajuato reduction & mines co.","foreign office, 423 chamber of commerce. columbus., ohio., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"commerce columbus ohio",-82.9976187,39.9617099
"632",647,"guanajuato reduction & mines co.","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"633",648,"guanajuato reduction & mines co.","president, chas. l. kurtz, columbus, ohio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chas. l. kurtz","president","kurtz",NA,"chas","kurtz, c","columbus ohio",-82.9987942,39.9611755
"634",649,"guanajuato reduction & mines co.","grl. mgr., henry p. smith, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henry p. smith","grl. mgr.","smith",NA,"henry","smith, h","guanajuato gto",-101.2573586,21.0190145
"635",650,"guanajuato reduction & mines co.","asst. grl. mgr., harold t. mapes, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"harold t. mapes","asst. grl. mgr.","mapes",NA,"harold","mapes, h","guanajuato gto",-101.2573586,21.0190145
"636",651,"guanajuato reduction & mines co.","purch. agt., henry p. smith, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henry p. smith","purch. agt.","smith",NA,"henry","smith, h","guanajuato gto",-101.2573586,21.0190145
"637",652,"guanajuato reduction & mines co.","cashier, frank devotie, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"frank devotie","cashier","devotie",NA,"frank","devotie, f","guanajuato gto",-101.2573586,21.0190145
"638",653,"guanajuato reduction & mines co.","master mech., victor osterman, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"victor osterman","master mech.","osterman",NA,"victor","osterman, v","guanajuato gto",-101.2573586,21.0190145
"639",654,"guanajuato reduction & mines co.","guanajuato unit",NA,NA,NA,NA,NA,"guanajuato unit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"640",655,"guanajuato reduction & mines co.","la luz unit",NA,NA,NA,NA,NA,"la luz unit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"641",655,"guanajuato reduction & mines co.","superintendent, harold t. mapes, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"harold t. mapes","superintendent","mapes",NA,"harold","mapes, h","guanajuato",-101.2573586,21.0190145
"642",656,"guanajuato reduction & mines co.","spt, c. c. aisthrope, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c. c. aisthrope","spt","aisthrope",NA,"c","aisthrope, c","guanajuato",-101.2573586,21.0190145
"643",656,"guanajuato reduction & mines co."," superintendent, Augustus Macdonald, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Augustus Macdonald"," superintendent","Macdonald",NA,"augustus","macdonald, a","guanajuato",-101.2573586,21.0190145
"644",657,"nueva luz mining co.","location & p. o., apartado 47, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apartado guanajuato gto",-101.255278,21.031334
"645",657,"guanajuato reduction & mines co.","spt, J. c. archibald, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. c. archibald","spt","archibald",NA,"j","archibald, j","guanajuato",-101.2573586,21.0190145
"646",657,"guanajuato reduction & mines co.","spt, P. m. ramnden, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. m. ramnden","spt","ramnden",NA,"p","ramnden, p","guanajuato",-101.2573586,21.0190145
"647",658,"nueva luz mining co.","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"648",659,"nueva luz mining co.","grl. Mgr., j. g. fynn, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"j. g. fynn","grl. Mgr.","fynn",NA,"j","fynn, j","guanajuato gto",-101.2573586,21.0190145
"649",661,"natural products producing corp.","organized, in 1925 in new york., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organized, in 1925 in new york., ",NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"650",662,"natural products producing corp.","$3. 000, 000 u. s. c.","$3. 000, 000 u. s. c.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"651",663,"natural products producing corp.","location & p. o., san felipe, gto., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"san felipe gto",-101.21588,21.4788756
"652",664,"natural products producing corp.","foreign office, mills bdg. 15 broad st. new york., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"st new york",-74.0067037,40.7325862
"653",665,"natural products producing corp.","tin silver.",NA,NA,NA,NA,"tin silver.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"654",665,"natural products producing corp.","mill in construction, ",NA,NA,NA,NA,NA,NA,NA,NA,"mill in construction",NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"655",666,"natural products producing corp.","president, wm. c. weisbrod, new york., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"wm. c. weisbrod","president","weisbrod",NA,"wm","weisbrod, w","new york",-74.0059728,40.7127753
"656",667,"natural products producing corp.","vice-pres., i. m. hirshfeld, san felipe, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"i. m. hirshfeld","vice-pres.","hirshfeld",NA,"i","hirshfeld, i","san felipe gto",-101.21588,21.4788756
"657",668,"natural products producing corp.","asst. treas., g. j. mcelwee, new york., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"g. j. mcelwee","asst. treas.","mcelwee",NA,"g","mcelwee, g","new york",-74.0059728,40.7127753
"658",669,"natural products producing corp.","manager, ernest h. s. sampson, san felipe, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ernest h. s. sampson","manager","sampson",NA,"ernest","sampson, e","san felipe gto",-101.21588,21.4788756
"659",670,"natural products producing corp.","superintendent, joaquin galvan, san felipe, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"joaquin galvan","superintendent","galvan",NA,"joaquin","galvan, j","san felipe gto",-101.21588,21.4788756
"660",672,"sociedad franco-mexicana de minas s. a.","location & p. o., apartado 78, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"apartado guanajuato gto",-101.255278,21.031334
"661",673,"sociedad franco-mexicana de minas s. a.","mexico city office, avenida isabel la catolica 40, room 1., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la catolica room",-101.2573586,21.0190145
"662",674,"sociedad franco-mexicana de minas s. a.","silver gold.",NA,NA,NA,NA,"silver gold.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"663",674,"sociedad franco-mexicana de minas s. a.","This company uses the mill of the cia. Minera exploradora y beneficiadora de guanajuanto, gto.",NA,NA,NA,NA,NA,"This company uses the mill of the cia. Minera exploradora y beneficiadora de guanajuanto, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"664",675,"sociedad franco-mexicana de minas s. a.","president, adolfo aymes, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"adolfo aymes","president","aymes",NA,"adolfo","aymes, a","mexico df",-99.133208,19.4326077
"665",676,"sociedad franco-mexicana de minas s. a.","grl. mgr. f. e., f. e. cabrero, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f. e. cabrero","grl. mgr. f. e.","cabrero",NA,"f","cabrero, f","guanajuato gto",-101.2573586,21.0190145
"666",678,"united mines co.","location, la luz, gto., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"la luz gto",-100.8758433,20.2173583
"667",679,"united mines co.","p. o., apartado 33, guanajuato, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"o apartado guanajuato",-101.2573586,21.0190145
"668",680,"united mines co.","silver gold",NA,NA,NA,NA,"silver gold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"669",680,"united mines co.","this co. owns the puertocito & melladito mines located at la luz, gto.",NA,NA,NA,NA,NA,"this co. owns the puertocito & melladito mines located at la luz, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"guanajuato",-101.2573586,21.0190145
"670",681,"united mines co.","president, robert gambee, 35 wall st. new york., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"robert gambee","president","gambee",NA,"robert","gambee, r","st new york",-74.0067037,40.7325862
"671",682,"united mines co.","secr. & treas., c . van r. cogswell, new york., ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c . van r. cogswell","secr. & treas.","cogswell",NA,"c","cogswell, c","new york",-74.0059728,40.7127753
"672",683,"united mines co.","attorney, lic. carlos robles, mexico, d. f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lic. carlos robles","attorney","robles",NA,"lic","robles, l","mexico df",-99.133208,19.4326077
"673",684,"united mines co.","grl. Mrg., alfred wandke, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alfred wandke","grl. Mrg.","wandke",NA,"alfred","wandke, a","guanajuato gto",-101.2573586,21.0190145
"674",685,"united mines co.","mine spt., chas. dillon, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"chas. dillon","mine spt.","dillon",NA,"chas","dillon, c","guanajuato gto",-101.2573586,21.0190145
"675",686,"united mines co.","chief eng., albert helpling, guanajuato, gto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"albert helpling","chief eng.","helpling",NA,"albert","helpling, a","guanajuato gto",-101.2573586,21.0190145
